pm_note_count,pm_length_seconds,pm_pitch_range_min_note,pm_pitch_range_max_note,muspy_n_pitches_used,muspy_n_pitch_classes_used,theory_conjuction_melody_motion,pm_average_pitch_hz,muspy_pitch_entropy,muspy_pitch_class_entropy,pm_interval_range_min,pm_interval_range_max,pm_groove,pm_average_polyphony,pm_max_polyphony,pm_note_density,metadata_index
40.0,54.857152,60.0,89.0,16.0,7.0,12.17948717948718,750.0161755658793,3.705152233310935,2.5016094970590275,-19.0,12.0,1.561522868458745,2.0,2.0,0.7291665451389091,146
24.0,16.0,57.0,77.0,10.0,5.0,11.91304347826087,406.1020341518836,2.959147917027245,1.9591479170272448,-17.0,12.0,0.7789770811812573,1.625,2.0,1.5,147
16.0,16.0,53.0,72.0,8.0,4.0,12.133333333333333,319.5890246279907,3.0,2.0,-17.0,12.0,1.1469767022723505,1.5,2.0,1.0,148
16.0,16.0,31.0,50.0,8.0,4.0,11.666666666666666,91.05825480083256,3.0,2.0,-17.0,12.0,0.9977753031397176,2.0,2.0,1.0,149
80.0,12.6875,40.0,69.0,16.0,8.0,9.632911392405065,235.60343740254552,3.9219280948873614,2.8464393446710154,-14.0,16.0,0.0803772550196837,0.64,2.0,6.305418719211823,150
128.0,15.984375,72.0,86.0,9.0,7.0,5.921259842519685,818.5219377607722,2.743553667662331,2.5713731987771142,-10.0,10.0,0.0,1.0,1.0,8.007820136852395,151
53.0,29.50961784375,36.0,69.0,24.0,11.0,13.346153846153848,222.9439799270921,4.366018389140859,3.0826973998766416,-29.0,31.0,0.8165681153846154,4.0,4.0,1.7960246140979814,152
8.0,12.8,64.0,72.0,6.0,6.0,,421.8507219940168,2.5,2.5,-4.0,7.0,0.0208248281958761,1.0,1.0,0.625,153
256.0,17.454559999999997,76.0,93.0,15.0,9.0,0.8352941176470589,1099.3156704410453,3.5181769706942885,3.1223375239157707,-4.0,3.0,6.875918626734123e-16,1.0,1.0,14.666654444454633,154
24.0,15.27274,69.0,90.0,10.0,5.0,11.695652173913045,910.2797355318924,3.188721875540867,2.188721875540867,-17.0,12.0,0.6724486336741609,2.0,2.0,1.5714272619058534,155
32.0,25.6,41.0,72.0,15.0,7.0,11.774193548387096,239.20280833861136,3.875,2.6556390622295662,-31.0,9.0,1.337959369993881,4.0,4.0,1.25,156
14.0,11.2,62.0,81.0,8.0,4.0,12.384615384615383,538.2376435905046,2.842370993177109,1.8423709931771084,-17.0,12.0,1.0779828233583415,1.4545454545454546,4.0,1.2499999999999998,157
32.0,16.0,41.0,65.0,12.0,7.0,9.0,214.20417604595696,3.452819531114783,2.6556390622295662,-21.0,16.0,0.8362246062461755,4.0,4.0,2.0,158
16.0,16.0,60.0,74.0,4.0,2.0,11.866666666666667,404.4530489322012,1.811278124459133,0.8112781244591328,-14.0,12.0,1.1469767022723505,1.5,2.0,1.0,159
63.0,17.1818325,48.0,71.0,13.0,7.0,5.338709677419355,250.1264184531285,3.3391422605775056,2.6788492968762925,-9.0,16.0,6.089109768108493e-16,1.0,1.0,3.6666636111136577,160
7.0,12.8,65.0,72.0,5.0,5.0,,426.7980472435826,2.235926350629033,2.235926350629033,-2.0,6.0,1.0995185183625706,0.72,2.0,0.546875,161
29.0,42.666656,41.0,60.0,10.0,6.0,7.535714285714286,163.04360257384965,3.0692119268197366,2.3231611673921604,-19.0,7.0,1.2589810249120252,1.0,1.0,0.6796876699219175,162
128.0,12.8,71.0,89.0,14.0,9.0,5.196850393700787,847.7363546574676,3.596230313261805,2.9864128891639714,-9.0,9.0,5.112242266692953e-16,1.84,2.0,10.0,163
34.0,24.0,67.0,84.0,11.0,7.0,3.212121212121212,627.2512747335659,2.95424739969208,2.466131478177161,-9.0,12.0,0.4927155315608819,0.9166666666666666,1.0,1.4166666666666667,164
13.0,16.0,60.0,76.0,8.0,7.0,4.25,462.8049517962253,2.873140679513133,2.66122625626979,-9.0,12.0,0.6106798596241084,1.21875,2.0,0.8125,165
42.0,42.666656,53.0,84.0,13.0,5.0,11.75609756097561,458.2121057321042,3.31374063834667,1.9794110197760408,-22.0,12.0,1.132155501385718,2.0,2.0,0.9843752460938116,166
192.0,17.454559999999997,77.0,98.0,15.0,8.0,2.1099476439790577,1337.8014223118432,3.585240166176476,2.9354360030183715,-7.0,5.0,0.0080457665831325,0.8235294117647058,1.0,10.999990833340972,167
16.0,12.8,56.0,72.0,8.0,4.0,12.266666666666667,351.0823367694875,3.0,2.0,-15.0,12.0,0.91758136181788,1.04,4.0,1.25,168
62.0,16.0,29.0,67.0,16.0,7.0,9.262295081967212,186.81048278170329,3.5506551812150384,2.6521836931599823,-31.0,24.0,0.4209956078162707,4.03125,5.0,3.875,169
62.0,54.857152,57.0,84.0,16.0,7.0,12.0,543.3824753841265,3.6773019108421288,2.5029001529016943,-19.0,12.0,0.9503236292393809,2.0,2.0,1.1302081449653092,170
54.0,42.666656,57.0,86.0,17.0,7.0,12.0,561.3784574898901,3.8328929469937982,2.591790169055764,-19.0,12.0,0.8758184067323478,2.0,2.0,1.2656253164063291,171
144.0,17.43751453125,33.0,83.0,22.0,7.0,4.839160839160839,457.136772019949,4.151904432227186,2.5178362849325597,-24.0,12.0,0.0431273414929878,0.7941176470588235,3.0,8.258057634414337,172
24.0,19.2,67.0,88.0,10.0,5.0,11.91304347826087,802.157676603771,3.054585169337799,2.0545851693378,-17.0,12.0,0.8838821397963872,2.0,2.0,1.25,173
68.0,17.454559999999997,55.0,82.0,19.0,8.0,12.014925373134329,470.366456312239,4.060043960912577,2.8409763586737573,-18.0,12.0,0.258664772383929,2.0,2.0,3.8958300868082616,174
68.0,24.0,67.0,91.0,15.0,7.0,11.850746268656716,840.8598730431366,3.633625395878024,2.5805424477245418,-21.0,12.0,0.4469909419724195,2.0,2.0,2.833333333333333,175
164.0,17.454559999999997,28.0,68.0,23.0,8.0,9.208588957055214,211.9610286391901,3.8988954395489337,2.7061706044379146,-40.0,24.0,0.0565671687378523,3.0,3.0,9.395825503478749,176
14.0,11.2,52.0,72.0,12.0,6.0,11.846153846153848,326.2690948970641,3.521640636343318,2.521640636343318,-19.0,12.0,0.9651930548528076,1.7272727272727273,2.0,1.2499999999999998,177
64.0,7.984375,69.0,84.0,10.0,7.0,6.111111111111111,694.2599854097793,3.1244996115311405,2.6512963907477656,-12.0,12.0,0.0,1.0,1.0,8.015655577299412,178
72.0,28.58654084375,40.0,72.0,23.0,11.0,8.507042253521126,233.6437661738805,4.10950229069915,2.978986632615769,-27.0,11.0,0.5716961516277794,2.12280701754386,5.0,2.5186678022199973,179
22.0,24.0,67.0,79.0,8.0,7.0,3.7142857142857135,594.7895672810099,2.7136874387933565,2.493016849144568,-10.0,9.0,1.1347367760940894,0.7291666666666666,1.0,0.9166666666666666,180
72.0,12.6,62.0,89.0,17.0,7.0,11.901408450704226,739.0012620272631,3.850209029099897,2.697159723424149,-24.0,12.0,0.208678976647348,1.04,2.0,5.7142857142857135,181
42.0,17.420469062499997,55.0,81.0,16.0,7.0,11.46341463414634,468.7119492773813,3.8152023999804863,2.684017280829845,-17.0,12.0,0.5117688293632712,2.0,4.0,2.410956894978844,182
48.0,15.818194999999998,57.0,81.0,13.0,6.0,11.25531914893617,461.4196698242459,3.386842188131011,2.2720552088742005,-17.0,12.0,0.4989107237056112,1.1290322580645162,2.0,3.034480229887165,183
18.0,10.875,72.0,79.0,2.0,2.0,2.8823529411764706,624.6499189087589,0.964078764808229,0.964078764808229,-7.0,7.0,0.3135147883136447,0.4761904761904761,1.0,1.6551724137931034,184
64.0,19.2,55.0,84.0,18.0,7.0,12.047619047619047,470.9252874121412,3.9111951669310896,2.6589809567736475,-20.0,12.0,0.3240345747173361,2.0526315789473686,4.0,3.333333333333333,185
128.0,16.0,53.0,79.0,14.0,7.0,5.496062992125984,361.6942856130067,3.5186150733254102,2.6659786598381183,-10.0,19.0,0.0,1.0,1.0,8.0,186
25.0,14.222208,55.0,69.0,8.0,6.0,5.166666666666667,298.23379221392764,2.812878689342031,2.458688570451097,-12.0,5.0,0.808051941179526,3.0,4.0,1.7578142578142577,187
25.0,15.204558124999998,38.0,64.0,11.0,7.0,11.291666666666666,193.86489303829032,3.292878689342031,2.5370148112524404,-26.0,16.0,0.9399210407316098,3.5,5.0,1.6442437717998466,188
70.0,24.0,60.0,86.0,14.0,6.0,11.898550724637682,593.8317205725133,3.5748936456904508,2.407614989339784,-17.0,12.0,0.360666522239936,2.0,2.0,2.9166666666666665,189
34.0,17.43751453125,65.0,91.0,16.0,7.0,11.636363636363637,804.2827755632258,3.8810054880546367,2.704534899819344,-20.0,12.0,0.564198090220948,2.0,2.0,1.949819163681163,190
64.0,17.454559999999997,38.0,64.0,10.0,6.0,6.190476190476191,207.18036113045235,3.1844675322542364,2.4360251039241865,-26.0,7.0,6.571518242396182e-16,1.0,1.0,3.666663611113658,191
27.0,17.386378124999997,43.0,67.0,15.0,8.0,9.26923076923077,211.7104290791393,3.708048150071231,2.84437606047925,-22.0,16.0,0.9577575859935984,3.323529411764706,4.0,1.55293988235402,192
29.0,22.5,72.0,83.0,6.0,6.0,2.6785714285714284,715.4482753520728,2.508361495561447,2.5083614955614477,-5.0,7.0,0.6810633286655956,0.8444444444444444,1.0,1.288888888888889,193
8.0,12.7,68.0,81.0,6.0,5.0,,607.3299274150608,2.5,2.25,-9.0,8.0,0.0755928946018456,1.0,2.0,0.6299212598425197,194
77.0,9.3,40.0,69.0,18.0,7.0,10.671052631578949,261.0262093676498,3.868497053676741,2.7722498387788663,-28.0,20.0,0.146638228586895,2.2222222222222223,4.0,8.279569892473118,195
58.0,9.142864,36.0,71.0,16.0,7.0,10.473684210526317,246.8611577603201,3.9093680639438846,2.601914720464793,-31.0,12.0,0.233715327704906,3.9444444444444446,5.0,6.343745242191067,196
36.0,16.0,40.0,65.0,12.0,7.0,7.685714285714286,220.8789079301837,3.2935673619524595,2.6994889745104373,-19.0,16.0,0.1590789817951435,2.0,2.0,2.25,197
34.0,17.43751453125,67.0,91.0,15.0,7.0,11.909090909090908,889.0309033197399,3.777776811456786,2.660129752633257,-17.0,12.0,0.6189815050211662,2.0,2.0,1.949819163681163,198
109.0,28.47115621875,40.0,65.0,17.0,11.0,7.592592592592593,244.7218190281773,3.5233657298161383,3.013330930526167,-23.0,15.0,0.4134864181273321,3.0,4.0,3.828436020038302,199
128.0,9.45,40.0,69.0,15.0,7.0,8.472440944881889,283.8026106479005,3.601409765557392,2.725909377088532,-28.0,12.0,0.1288647089478978,2.6666666666666665,5.0,13.544973544973544,200
80.0,16.0,31.0,69.0,16.0,7.0,12.60759493670886,227.9614381985804,3.9219280948873623,2.6219280948873624,-36.0,16.0,0.4598962563186063,5.0,5.0,5.0,201
64.0,16.0,43.0,65.0,10.0,6.0,8.015873015873016,241.6186477839792,2.780289518116736,2.357946953878873,-15.0,12.0,0.0,1.25,2.0,4.0,202
50.0,24.0,41.0,76.0,18.0,7.0,11.571428571428571,277.17146781728457,4.068758439731456,2.7265665125153684,-33.0,12.0,0.4352163431054978,3.395833333333333,6.0,2.083333333333333,203
34.0,9.142864,36.0,72.0,15.0,7.0,13.363636363636363,255.39052475411668,3.85216872360328,2.660129752633257,-35.0,19.0,0.4468743750019001,4.0,4.0,3.718747210939591,204
23.0,17.420469062499997,58.0,79.0,12.0,8.0,10.954545454545457,459.27673462273685,3.5013978254341027,2.876853130799308,-19.0,16.0,1.1228145019681843,2.147058823529412,3.0,1.320285918678891,205
128.0,15.984375,71.0,86.0,10.0,7.0,6.188976377952756,901.8783109470404,2.955187164990341,2.469284820564257,-12.0,9.0,0.0,1.0,1.0,8.007820136852395,206
17.0,15.9375,40.0,60.0,12.0,7.0,7.9375,162.42047078755073,3.454822399946606,2.6098501660289424,-20.0,8.0,1.5432357363947795,4.258064516129032,5.0,1.0666666666666669,207
9.0,11.2125,69.0,81.0,6.0,5.0,,677.4764665074018,2.5032583347756456,2.281036112553424,-7.0,8.0,0.7177285540813813,0.9545454545454546,1.0,0.802675585284281,208
9.0,12.8,71.0,81.0,6.0,6.0,,598.0623452047114,2.4193819456463714,2.4193819456463714,-5.0,5.0,0.8914743756833394,0.8,1.0,0.703125,209
32.0,16.0,41.0,67.0,11.0,7.0,10.387096774193548,249.00475194834348,3.327819531114783,2.6556390622295662,-24.0,16.0,0.8362246062461755,4.0,4.0,2.0,210
68.0,32.0,67.0,91.0,15.0,7.0,11.850746268656716,840.8598730431366,3.633625395878024,2.5805424477245418,-21.0,12.0,0.5959879226298929,2.0,2.0,2.125,211
11.0,16.0,60.0,72.0,8.0,7.0,,395.2500715835365,2.913977073182752,2.663532754804255,-7.0,8.0,0.9217743589132862,1.0625,2.0,0.6875,212
64.0,24.0,41.0,64.0,12.0,7.0,6.111111111111111,194.40880967877325,3.3276122112968958,2.644247562960808,-23.0,7.0,0.0,1.0,1.0,2.6666666666666665,213
128.0,16.0,65.0,83.0,11.0,7.0,5.968503937007874,607.8065583291257,3.327819531114783,2.7334585933443494,-5.0,18.0,0.0,1.0,1.0,8.0,214
9.0,12.8,65.0,76.0,6.0,6.0,,525.4818731815491,2.503258334775646,2.503258334775646,-7.0,7.0,0.3999999999999998,1.0,1.0,0.703125,215
40.0,16.0,26.0,69.0,17.0,8.0,13.333333333333334,216.4360690181632,3.953055907333276,2.6719280948873623,-41.0,24.0,0.7675194639536289,5.0,5.0,2.5,216
40.0,17.318196249999996,62.0,84.0,14.0,7.0,11.82051282051282,533.5316858319397,2.970950594454669,1.9709505944546688,-16.0,12.0,0.4932924974697007,2.0,2.0,2.3097093613314383,217
80.0,12.8,40.0,64.0,15.0,7.0,9.063291139240508,193.351806476481,3.834183719779189,2.7709505944546686,-24.0,16.0,0.0803772550196837,1.48,3.0,6.25,218
32.0,9.15,40.0,57.0,11.0,7.0,6.451612903225806,140.44890431508605,3.390319531114783,2.7806390622295662,-14.0,12.0,0.0530054087908225,0.7222222222222222,2.0,3.4972677595628414,219
84.0,42.666656,41.0,67.0,15.0,7.0,7.939759036144578,216.32583999786544,3.45892065432372,2.5131357379361945,-26.0,12.0,0.8921085883408175,3.988235294117647,5.0,1.9687504921876235,220
160.0,17.454559999999997,45.0,72.0,14.0,6.0,6.685534591194968,333.09014276899137,3.3798378402901346,2.368517436750648,-27.0,17.0,0.0546737246369025,3.0,4.0,9.166659027784146,221
13.0,15.96875,64.0,77.0,9.0,7.0,4.5,499.9118462869589,3.0269868333592878,2.7192945256669794,-9.0,8.0,0.4260260668496901,1.3225806451612905,2.0,0.8140900195694716,222
40.0,17.454559999999997,52.0,78.0,15.0,7.0,11.948717948717947,388.177496769579,3.653701696057349,2.6037016960573487,-17.0,12.0,0.4683210263456508,2.0588235294117645,4.0,2.2916647569460364,223
32.0,24.0,69.0,84.0,9.0,7.0,2.4516129032258065,691.6900872875229,2.878427643377165,2.655138673760707,-5.0,5.0,0.654680280374265,1.0,1.0,1.3333333333333333,224
64.0,16.0,55.0,69.0,9.0,7.0,5.095238095238095,312.491411011978,2.8245290411316537,2.56750176520966,-12.0,9.0,0.0,1.0,1.0,4.0,225
72.0,12.6,59.0,84.0,18.0,8.0,12.014084507042254,551.8765251532906,4.022074960968782,2.8151777810765632,-21.0,12.0,0.1866821580369678,1.2,2.0,5.7142857142857135,226
30.0,19.2,55.0,79.0,13.0,6.0,11.93103448275862,452.0760251807223,3.4817276788697367,2.389898095464288,-17.0,12.0,0.7594822693645926,2.0,2.0,1.5625,227
52.0,16.0,62.0,77.0,10.0,7.0,3.0588235294117645,478.9473276852408,3.044305394983803,2.6719786565424584,-8.0,7.0,0.207648727375538,1.34375,2.0,3.25,228
50.0,29.538464,36.0,65.0,20.0,11.0,9.775510204081632,209.16507263071216,4.073786320494367,3.118759322004104,-22.0,19.0,0.8508577003404983,3.9491525423728815,6.0,1.6927081922743172,229
24.0,15.96875,43.0,67.0,12.0,7.0,11.0,236.51147195444693,3.5016291673878226,2.751629167387823,-24.0,16.0,0.9182269883972984,3.0,4.0,1.5029354207436398,230
80.0,28.58654084375,40.0,71.0,22.0,11.0,8.455696202531646,240.04162174074665,4.076730172543851,3.015119617532236,-28.0,19.0,0.5746014243902052,2.1403508771929824,5.0,2.7985197802444413,231
32.0,16.0,41.0,69.0,12.0,7.0,10.903225806451612,262.7547519483435,3.452819531114783,2.6556390622295662,-26.0,19.0,0.8362246062461755,4.0,4.0,2.0,232
34.0,42.666656,60.0,91.0,14.0,6.0,12.0,811.7399309728179,3.369628371939554,2.1607047528877827,-24.0,12.0,1.2866003513268545,2.0,2.0,0.7968751992187999,233
22.0,17.454559999999997,43.0,79.0,22.0,7.0,1.7142857142857142,337.4450039819708,4.459431618637296,2.799007754410897,1.0,2.0,0.008035311027752,0.0294117647058823,1.0,1.26041561632032,234
16.0,8.0,43.0,64.0,11.0,6.0,8.0,216.7830438325923,3.327819531114783,2.48345859334435,-21.0,12.0,0.7320286096981913,3.875,5.0,2.0,235
11.0,15.9375,40.0,57.0,8.0,6.0,,138.8880268369324,2.913977073182752,2.481714572986073,-16.0,9.0,1.782773471308119,2.7419354838709675,3.0,0.6901960784313725,236
40.0,16.0,29.0,69.0,17.0,7.0,12.692307692307692,180.30212792614876,4.021928094887363,2.603701696057348,-40.0,12.0,0.7675194639536289,5.0,5.0,2.5,237
32.0,7.96875,55.0,69.0,9.0,7.0,6.483870967741935,259.5439057867846,2.7526204074720737,2.4751878900165245,-10.0,12.0,0.0,1.0,1.0,4.015686274509804,238
53.0,15.25,65.0,81.0,9.0,7.0,5.538461538461538,538.0071365888969,2.85873146827348,2.641565902154104,-10.0,9.0,0.085328073794706,1.6333333333333333,2.0,3.4754098360655736,239
70.0,17.079559687499998,40.0,68.0,12.0,6.0,10.36231884057971,222.4103113679986,3.1784065901594256,2.3895597194612312,-28.0,19.0,0.2632543823088519,0.4117647058823529,3.0,4.09846631182365,240
33.0,19.2,69.0,81.0,7.0,6.0,2.71875,652.2692280962478,2.6191812447521805,2.535699805292681,-5.0,9.0,0.7457103890754104,0.8157894736842105,1.0,1.71875,241
56.0,23.9765625,40.0,65.0,10.0,6.0,8.218181818181819,243.3705749679718,2.985228136034252,2.462087176150221,-20.0,16.0,0.1322094506568089,0.8297872340425532,1.0,2.3356142065819485,242
34.0,9.142864,36.0,72.0,16.0,7.0,12.757575757575758,251.2852603013841,3.90320806164768,2.6818613723732554,-35.0,19.0,0.4468743750019001,4.0,4.0,3.718747210939591,243
32.0,16.0,41.0,60.0,11.0,7.0,7.548387096774194,183.81290866272943,3.327819531114783,2.6556390622295662,-19.0,12.0,0.8362246062461755,4.0,4.0,2.0,244
33.0,12.25961640625,55.0,91.0,19.0,9.0,10.5625,682.5368430660629,4.028946391954607,2.8756780158646094,-24.0,28.0,0.5212301684240934,1.8333333333333333,3.0,2.691764481568646,245
256.0,16.0,43.0,81.0,23.0,8.0,11.952941176470588,370.5181524543476,4.180036532577265,2.7412289082033148,-29.0,12.0,0.0624995194137616,2.0,2.0,16.0,246
64.0,12.8,64.0,88.0,15.0,7.0,12.126984126984128,657.0786756343568,3.715381589186723,2.658980956773648,-19.0,12.0,0.2416037789262279,0.96,2.0,5.0,247
82.0,24.0,67.0,96.0,17.0,7.0,11.975308641975309,1039.0197332878747,3.750202502181952,2.531836826625678,-19.0,12.0,0.3255752269369734,2.0,2.0,3.4166666666666665,248
10.0,13.9375,62.0,74.0,7.0,6.0,,460.01372909626815,2.646439344671016,2.4464393446710155,-9.0,7.0,0.6964554216322733,1.148148148148148,2.0,0.7174887892376681,249
52.0,17.1818325,56.0,81.0,15.0,7.0,11.862745098039216,440.3485907177385,3.7381493331928666,2.6321921215711943,-19.0,12.0,0.4624358401035947,0.7647058823529411,2.0,3.026452504411273,250
52.0,17.454559999999997,46.0,74.0,18.0,8.0,5.098039215686274,324.9132393116718,3.7700447103025576,2.7600265810354814,-17.0,9.0,0.3671088687730903,1.0294117647058822,2.0,2.9791641840298477,251
36.0,17.454559999999997,64.0,89.0,13.0,6.0,10.314285714285717,766.7476448621616,3.4749375012019263,2.3082708345352603,-17.0,19.0,0.5324292710771105,2.117647058823529,3.0,2.0624982812514325,252
54.0,16.0,38.0,64.0,12.0,7.0,6.981132075471698,204.13371611462503,3.200935594788747,2.59018652087493,-24.0,16.0,0.2661648298050167,2.65625,4.0,3.375,253
128.0,16.0,64.0,81.0,11.0,7.0,4.858267716535433,587.3447758978566,3.1917105177320844,2.703482651954231,-12.0,8.0,0.0,1.0,1.0,8.0,254
35.0,22.8515625,67.0,81.0,9.0,7.0,3.2058823529411766,577.4708350443974,2.928724445269141,2.6570165880026577,-7.0,12.0,0.5007158586536544,0.7555555555555555,1.0,1.5316239316239315,255
80.0,24.0,69.0,96.0,16.0,7.0,11.962025316455696,921.3261849504546,3.4839040844889246,2.3914460711655217,-19.0,12.0,0.3673357554096408,2.0,2.0,3.333333333333333,256
144.0,25.575000000000003,43.0,72.0,11.0,7.0,9.083916083916083,315.8963543320389,2.932999306637289,2.087278188611242,-28.0,16.0,0.0630457492004735,2.07843137254902,3.0,5.63049853372434,257
13.0,16.0,45.0,68.0,9.0,7.0,10.25,226.58669126792975,3.0269868333592878,2.5654483718208256,-23.0,15.0,1.7201698680653603,3.25,4.0,0.8125,258
64.0,15.875,55.0,74.0,10.0,7.0,4.0,297.0875159465775,2.8662717826198567,2.6512963907477656,-8.0,9.0,0.0,1.0,1.0,4.031496062992126,259
52.0,27.69231,71.0,93.0,14.0,7.0,12.0,939.6465069608408,3.4831804684586087,2.4831804684586087,-19.0,12.0,0.8187920708583698,1.818181818181818,2.0,1.877777621296309,260
56.0,16.0,53.0,69.0,9.0,7.0,5.563636363636364,263.17050071060737,2.864961942839164,2.6831127744455445,-10.0,12.0,0.0881396337712059,0.75,1.0,3.5,261
40.0,16.0,40.0,60.0,8.0,6.0,8.128205128205128,189.73036678248997,2.746439344671016,2.2638651219508543,-19.0,15.0,0.2018976377951746,2.0,2.0,2.5,262
40.0,16.0,38.0,64.0,11.0,7.0,8.564102564102564,204.27219406579115,3.241446071165522,2.4588718484453604,-15.0,19.0,0.2018976377951746,2.0,2.0,2.5,263
30.0,17.40342359375,40.0,64.0,11.0,7.0,9.89655172413793,198.2991476006058,3.2817276788697365,2.585174447128411,-22.0,16.0,0.8848187543841639,3.588235294117647,5.0,1.7237987593874198,264
160.0,12.7875,40.0,64.0,15.0,8.0,6.559748427672956,198.1408127618185,3.6153115322251024,2.8282129458410017,-24.0,19.0,0.0400940313220357,1.16,2.0,12.512218963831865,265
34.0,17.50569640625,55.0,77.0,16.0,8.0,11.848484848484848,423.928386693055,3.74894004700543,2.74894004700543,-12.0,19.0,0.5283683789705909,2.0285714285714285,3.0,1.9422249313007105,266
8.0,17.420469062499997,33.0,41.0,3.0,3.0,,72.74182684639013,1.4056390622295665,1.4056390622295665,-7.0,7.0,0.011929343104016,1.0,1.0,0.4592298847578749,267
18.0,17.454559999999997,60.0,81.0,8.0,4.0,12.294117647058824,541.560670730847,2.7527152789797045,1.7527152789797045,-17.0,12.0,1.0064855750811168,2.0,2.0,1.0312491406257165,268
128.0,16.0,83.0,96.0,9.0,7.0,5.94488188976378,1506.947851365007,2.9689462981346573,2.4689462981346577,-5.0,12.0,0.0,1.0,1.0,8.0,269
32.0,7.96875,50.0,65.0,10.0,7.0,4.935483870967742,229.5262689609669,2.827819531114783,2.577819531114783,-9.0,9.0,0.0,1.0,1.0,4.015686274509804,270
128.0,16.0,69.0,86.0,9.0,6.0,5.818897637795276,838.9376831745069,3.077819531114783,2.452819531114783,-7.0,12.0,0.0,1.0,1.0,8.0,271
34.0,32.0,67.0,84.0,11.0,7.0,3.212121212121212,627.2512747335659,2.95424739969208,2.466131478177161,-9.0,12.0,0.6569540420811757,0.9375,1.0,1.0625,272
26.0,9.6,40.0,60.0,13.0,7.0,6.84,147.9514816220941,3.5944825065194204,2.782197295797737,-15.0,7.0,0.1281249390243757,1.0,1.0,2.708333333333333,273
128.0,12.8,77.0,89.0,8.0,7.0,2.1496062992125986,1001.6194876609292,2.7806390622295662,2.6556390622295662,-12.0,8.0,0.0058693116204234,1.0,2.0,10.0,274
84.0,14.222208,24.0,69.0,19.0,7.0,13.120481927710845,142.68084877647257,4.054986620566794,2.4752316198854216,-43.0,19.0,0.2617808693906025,5.0,5.0,5.906255906255907,275
24.0,12.8,64.0,84.0,14.0,7.0,12.347826086956522,654.052527700495,3.6887218755408666,2.688721875540867,-16.0,12.0,0.589254759864258,2.0,2.0,1.875,276
